"country","year","prev_year","name1","party","votes","change","name2","name3","name4","name5","name6","first_cy","r_avg_vote","prev_vote","prev_vote_rel","prev_vote_rel_perc","elec_shock","vote_rel","vote_rel_lag","party_year","party_age","count","name_exp","name_age","dem_age","vote_diff","pedersen","party_id","country_name_short","party_name","party_name_english","left_right","country_id","election_id","election_type","election_date","vote_share","seats","seats_total","previous_parliament_election_id","previous_cabinet_id","enp_votes","enp_seats","disproportionality","advantage_ratio","polarization","calculation_date","gov_total","prime_minister_first","cabinet_party_first","prime_minister_last","cabinet_party_last","prime_minister_avg","cabinet_party_avg","prime_minister_lost","prime_minister_won","cabinet_party_lost","cabinet_party_won","party_name_ascii","family_name_short","family_name","state_market","liberty_authority","eu_anti_pro","cmp","euprofiler","ees","castles_mair","huber_inglehart","ray","benoit_laver","chess","family_id","c_party","enep_lag","es_reform","es_reform_lag","smd","pr","mix","election","cparty"
"Lithuania",2008,2004,"DP","DP",9,0,NA,NA,NA,NA,NA,1990,28.4,28.4,0,0,0,-19.4,28.4,2004,4,0,1,4,18,19.4,52.75,581,"LTU","Darbo Partija","Labour Party",3.86,15,646,"parliament","2008-10-12",9,10,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Darbo Partija","lib","Liberal",4.29,5.8,8.56666666666667,NA,199,1440322,NA,NA,NA,NA,2516,6,"LTU.DP",5.77054023797708,0,0,0,0,1,646,"LTU.DP"
"Lithuania",2008,2004,"LSDP","LSDP",11.8,0,NA,NA,NA,NA,NA,1990,8.1,20.7,12.6,1.55555555555556,-1.55555555555556,3.7,15.8,1990,18,0,5,18,18,8.9,52.75,1277,"LTU","Lietuvos socialdemokratų partija","Lithuanian Social Democratic Party",3.19722987727115,15,646,"parliament","2008-10-12",11.8,26,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Lietuvos socialdemokratu partija","soc","Social democracy",3.82619573492753,5.27315796166135,9.070175505521,88320,203,1440320,NA,NA,NA,2320,2501,11,"LTU.LSDP",5.77054023797708,0,0,0,0,1,646,"LTU.LSDP"
"Lithuania",2008,2004,"NS","NS",3.7,0,NA,NA,NA,NA,NA,1990,9.8,0,-9.8,-1,1,-6.1,-19.6,2000,8,0,2,8,18,3.7,52.75,856,"LTU","Naujoji sąjunga (socialliberalai)","New Union",4.26864258883292,15,646,"parliament","2008-10-12",3.7,1,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Naujoji sajunga","lib","Liberal",4.11247454593056,4.90710990638064,8.66468145805493,88410,NA,1440410,NA,NA,NA,2376,2504,6,"LTU.NS",5.77054023797708,0,0,0,0,1,646,"LTU.NS"
"Lithuania",2008,2004,"AWPL","AWPL (LLS)",4.8,0,"LLS",NA,NA,NA,NA,1990,2.8,3.8,1,0.357142857142857,-0.357142857142857,2,1.4,1992,16,1,2,8,18,1,52.75,28,"LTU","Lietuvos lenkų rinkimų akcija","Election Action of Lithuania's Poles",3.865,15,646,"parliament","2008-10-12",4.8,3,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Lietuvos lenku rinkimu akcija","eth","Ethnic",3.9,7.325,7.46666666666667,88951,NA,1440952,NA,NA,NA,NA,2511,17,"LTU.AWPL",5.77054023797708,0,0,0,0,1,646,"LTU.AWPL"
"Lithuania",2008,2004,"LVLS","LVLS (VNDS)",3.7,1,"VNDS",NA,NA,NA,NA,1990,6.6,6.6,0,0,0,-2.9,6.6,2004,4,0,1,4,18,2.9,52.75,191,"LTU","Lietuvos valstiečių liaudininkų sąjunga","Lithuanian Peasant Popular Union",3.26869814019454,15,646,"parliament","2008-10-12",3.7,3,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Lietuvos valstiecic liaudininkc sajunga","agr","Agrarian",3.71517030816329,5.85139324790553,5.29085862009147,NA,NA,NA,NA,NA,NA,2432,NA,2,"LTU.LVLS",5.77054023797708,0,0,0,0,1,646,"LTU.LVLS"
"Lithuania",2008,2004,"TS-LKD","TS-LKD (S, TS-LK)",19.6,1,"S","TS-LK",NA,NA,NA,1990,24.6,14.7,-9.9,-0.402439024390244,0.402439024390244,-5,-12.4,1990,18,1,2,8,18,4.9,52.75,293,"LTU","Tėvynės sąjunga – Lietuvos krikščionys demokratai","Homeland Union -- Lithuanian Christian Democrats",7.75623271339816,15,646,"parliament","2008-10-12",19.6,44,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,1,1,1,1,1,1,0,0,0,0,"Tevynes sąjunga -- Lietuvos krikscionys demokratai","con","Conservative",6.12188389426784,7.81163416410747,9.33517957988537,NA,209,1440620,NA,NA,NA,2404,NA,26,"LTU.TS-LKD",5.77054023797708,0,0,0,0,1,646,"LTU.TS-LKD"
"Lithuania",2008,2004,"TPP","TPP",15.1,0,NA,NA,NA,NA,NA,1990,0,0,0,0,0,15.1,0,2008,0,0,0,0,18,15.1,52.75,1502,"LTU","Tautos prisikėlimo partija","National Resurrection Party",NA,15,646,"parliament","2008-10-12",15.1,16,141,214,579,9.05223137503394,5.82508057427483,10.5797689003308,1.592126212187,0.394009145463017,"2012-10-15 12:08:21",2,0,1,0,0,0,1,0,0,1,0,"Tautos prisikelimo partija","right","Right-wing",NA,NA,NA,NA,208,1440001,NA,NA,NA,NA,NA,40,"LTU.TPP",5.77054023797708,0,0,0,0,1,646,"LTU.TPP"
"Luxembourg",1945,NA,"DP","DP (GPD, GD)",16.7,0,"GPD","GD",NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,0,1945,0,0,0,0,0,NA,NA,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,144,"parliament","1945-10-21",18,9,51,NA,340,3.33404459618052,3.04923798358734,3.28732259013485,3.26797385620915,0.262641391992147,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",NA,0,NA,NA,NA,NA,144,"LUX.DP"
"Luxembourg",1945,NA,"CSV","CSV",41.4,0,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,0,1945,0,0,0,0,0,NA,NA,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,144,"parliament","1945-10-21",45,25,51,NA,340,3.33404459618052,3.04923798358734,3.28732259013485,3.26797385620915,0.262641391992147,"2012-10-15 12:08:21",2,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",NA,0,NA,NA,NA,NA,144,"LUX.CSV"
"Luxembourg",1945,NA,"KPL","KPL",13.5,0,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,0,1945,0,0,0,0,0,NA,NA,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,144,"parliament","1945-10-21",11,5,51,NA,340,3.33404459618052,3.04923798358734,3.28732259013485,3.26797385620915,0.262641391992147,"2012-10-15 12:08:21",2,0,1,0,0,0,0.5,0,0,1,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",NA,0,NA,NA,NA,NA,144,"LUX.KPL"
"Luxembourg",1945,NA,"LSAP","LSAP",26,0,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,0,1945,0,0,0,0,0,NA,NA,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,144,"parliament","1945-10-21",23,11,51,NA,340,3.33404459618052,3.04923798358734,3.28732259013485,3.26797385620915,0.262641391992147,"2012-10-15 12:08:21",2,0,1,0,0,0,0.5,0,0,1,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",NA,0,NA,NA,NA,NA,144,"LUX.LSAP"
"Luxembourg",1948,1945,"CSV","CSV",41,0,NA,NA,NA,NA,NA,1945,41.4,41.4,0,0,0,-0.399999999999999,NA,1945,3,0,1,3,3,0.399999999999999,NA,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,661,"parliament","1948-06-06",36.3,9,26,144,395,3.25679856700863,3.28155339805825,1.54278239385628,1.07584722969338,0.301909502547196,"2012-10-15 12:08:21",1,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",NA,0,NA,NA,NA,NA,661,"LUX.CSV"
"Luxembourg",1948,1945,"KPL","KPL",2.5,0,NA,NA,NA,NA,NA,1945,13.5,13.5,0,0,0,-11,NA,1945,3,0,1,3,3,11,NA,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,661,"parliament","1948-06-06",14.3,4,26,144,395,3.25679856700863,3.28155339805825,1.54278239385628,1.07584722969338,0.301909502547196,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",NA,0,NA,NA,NA,NA,661,"LUX.KPL"
"Luxembourg",1948,1945,"DP","DP (GPD, GD)",20.7,0,"GPD","GD",NA,NA,NA,1945,16.7,16.7,0,0,0,4,NA,1945,3,0,1,3,3,4,NA,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,661,"parliament","1948-06-06",11.6,3,26,144,395,3.25679856700863,3.28155339805825,1.54278239385628,1.07584722969338,0.301909502547196,"2012-10-15 12:08:21",1,0,1,0,1,0,1,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",NA,0,NA,NA,NA,NA,661,"LUX.DP"
"Luxembourg",1948,1945,"LSAP","LSAP",35.8,0,NA,NA,NA,NA,NA,1945,26,26,0,0,0,9.8,NA,1945,3,0,1,3,3,9.8,NA,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,661,"parliament","1948-06-06",37.6,10,26,144,395,3.25679856700863,3.28155339805825,1.54278239385628,1.07584722969338,0.301909502547196,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",NA,0,NA,NA,NA,NA,661,"LUX.LSAP"
"Luxembourg",1951,1948,"CSV","CSV",33.3,0,NA,NA,NA,NA,NA,1945,41.2,41,-0.200000000000003,-0.0048543689320389,0.0048543689320389,-7.90000000000001,-0.399999999999999,1945,6,0,2,6,6,7.7,12.6,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,149,"parliament","1951-06-03",42.1,12,26,661,799,2.97450846247658,2.704,3.88103414510913,1.09629088251416,0.304534979294875,"2012-10-15 12:08:21",2,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",3.25679856700863,0,NA,NA,NA,NA,149,"LUX.CSV"
"Luxembourg",1951,1948,"DP","DP (GPD, GD)",8.4,0,"GPD","GD",NA,NA,NA,1945,18.7,20.7,2,0.106951871657754,-0.106951871657754,-10.3,4,1945,6,0,2,6,6,12.3,12.6,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,149,"parliament","1951-06-03",20.9,5,26,661,799,2.97450846247658,2.704,3.88103414510913,1.09629088251416,0.304534979294875,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",3.25679856700863,0,NA,NA,NA,NA,149,"LUX.DP"
"Luxembourg",1951,1948,"KPL","KPL",16.9,0,NA,NA,NA,NA,NA,1945,8,2.5,-5.5,-0.6875,0.6875,8.9,-11,1945,6,0,2,6,6,14.4,12.6,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,149,"parliament","1951-06-03",3.2,0,26,661,799,2.97450846247658,2.704,3.88103414510913,1.09629088251416,0.304534979294875,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",3.25679856700863,0,NA,NA,NA,NA,149,"LUX.KPL"
"Luxembourg",1951,1948,"LSAP","LSAP",41.4,0,NA,NA,NA,NA,NA,1945,30.9,35.8,4.9,0.158576051779935,-0.158576051779935,10.5,9.8,1945,6,0,2,6,6,5.6,12.6,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,149,"parliament","1951-06-03",33.8,9,26,661,799,2.97450846247658,2.704,3.88103414510913,1.09629088251416,0.304534979294875,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",3.25679856700863,0,NA,NA,NA,NA,149,"LUX.LSAP"
"Luxembourg",1954,1951,"LSAP","LSAP",35.1,0,NA,NA,NA,NA,NA,1945,34.4,41.4,7,0.203488372093023,-0.203488372093023,0.700000000000003,10.5,1945,9,0,3,9,9,6.3,20,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,153,"parliament","1954-05-30",33,17,52,149,532,3.01997106867716,2.67722772277228,3.7182621441718,1.11111111111111,0.294538664014226,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",2.97450846247658,0,NA,0,1,0,153,"LUX.LSAP"
"Luxembourg",1954,1951,"DP","DP (GPD, GD)",10.8,1,"GPD","GD",NA,NA,NA,1945,15.3,8.4,-6.9,-0.450980392156863,0.450980392156863,-4.5,-10.3,1945,9,0,3,9,9,2.4,20,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,153,"parliament","1954-05-30",12,6,52,149,532,3.01997106867716,2.67722772277228,3.7182621441718,1.11111111111111,0.294538664014226,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",2.97450846247658,0,NA,0,1,0,153,"LUX.DP"
"Luxembourg",1954,1951,"KPL","KPL",8.9,0,NA,NA,NA,NA,NA,1945,11,16.9,5.9,0.536363636363636,-0.536363636363636,-2.1,8.9,1945,9,0,3,9,9,8,20,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,153,"parliament","1954-05-30",7.3,3,52,149,532,3.01997106867716,2.67722772277228,3.7182621441718,1.11111111111111,0.294538664014226,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",2.97450846247658,0,NA,0,1,0,153,"LUX.KPL"
"Luxembourg",1954,1951,"CSV","CSV",42.4,0,NA,NA,NA,NA,NA,1945,38.6,33.3,-5.3,-0.137305699481865,0.137305699481865,3.8,-7.90000000000001,1945,9,0,3,9,9,9.1,20,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,153,"parliament","1954-05-30",45,26,52,149,532,3.01997106867716,2.67722772277228,3.7182621441718,1.11111111111111,0.294538664014226,"2012-10-15 12:08:21",2,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",2.97450846247658,0,NA,0,1,0,153,"LUX.CSV"
"Luxembourg",1959,1954,"DP","DP (GPD, GD)",18.5,0,"GPD","GD",NA,NA,NA,1945,14.1,10.8,-3.3,-0.234042553191489,0.234042553191489,4.4,-4.5,1945,14,1,0,0,14,7.7,12.9,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,390,"parliament","1959-02-01",20,11,52,153,544,3.2660099809265,3.14418604651163,1.64169057041639,1.05769230769231,0.296379212084574,"2012-10-15 12:08:21",1,0,1,0,1,0,1,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",3.01997106867716,0,0,0,1,0,390,"LUX.DP"
"Luxembourg",1959,1954,"KPL","KPL",9.1,0,NA,NA,NA,NA,NA,1945,10.4,8.9,-1.5,-0.144230769230769,0.144230769230769,-1.3,-2.1,1945,14,0,4,14,14,0.199999999999999,12.9,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,390,"parliament","1959-02-01",7.2,3,52,153,544,3.2660099809265,3.14418604651163,1.64169057041639,1.05769230769231,0.296379212084574,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",3.01997106867716,0,0,0,1,0,390,"LUX.KPL"
"Luxembourg",1959,1954,"CSV","CSV",36.9,0,NA,NA,NA,NA,NA,1945,39.5,42.4,2.9,0.0734177215189873,-0.0734177215189873,-2.6,3.8,1945,14,0,4,14,14,5.5,12.9,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,390,"parliament","1959-02-01",39,21,52,153,544,3.2660099809265,3.14418604651163,1.64169057041639,1.05769230769231,0.296379212084574,"2012-10-15 12:08:21",1,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",3.01997106867716,0,0,0,1,0,390,"LUX.CSV"
"Luxembourg",1959,1954,"LSAP","LSAP",34.9,0,NA,NA,NA,NA,NA,1945,34.6,35.1,0.5,0.0144508670520231,-0.0144508670520231,0.299999999999997,0.700000000000003,1945,14,0,4,14,14,0.200000000000003,12.9,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,390,"parliament","1959-02-01",33,17,52,153,544,3.2660099809265,3.14418604651163,1.64169057041639,1.05769230769231,0.296379212084574,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",3.01997106867716,0,0,0,1,0,390,"LUX.LSAP"
"Luxembourg",1964,1959,"CSV","CSV",33.3,0,NA,NA,NA,NA,NA,1945,39,36.9,-2.1,-0.0538461538461539,0.0538461538461539,-5.7,-2.6,1945,19,0,5,19,19,3.6,6.8,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,579,"parliament","1964-06-07",36,22,56,390,832,3.48189415041783,3.16767676767677,3.2973396821668,1.09126984126984,0.301405474535591,"2012-10-15 12:08:21",1,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",3.2660099809265,0,0,0,1,0,579,"LUX.CSV"
"Luxembourg",1964,1959,"DP","DP (GPD, GD)",10.6,1,"GPD","GD",NA,NA,NA,1945,15,18.5,3.5,0.233333333333333,-0.233333333333333,-4.4,4.4,1945,19,1,1,5,19,7.9,6.8,967,"LUX","Demokratesch Partei – Parti Démocratique – Demokratische Partei","Democratic Party",6.57894736842105,7,579,"parliament","1964-06-07",12,6,56,390,832,3.48189415041783,3.16767676767677,3.2973396821668,1.09126984126984,0.301405474535591,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Demokratesch Partei -- Parti Democratique – Demokratische Partei","lib","Liberal",7.36842105263158,2.76315789473684,7.27061403508772,23420,212,1442420,NA,NA,903,6926,NA,6,"LUX.DP",3.2660099809265,0,0,0,1,0,579,"LUX.DP"
"Luxembourg",1964,1959,"LSAP","LSAP",37.7,0,NA,NA,NA,NA,NA,1945,34.6,34.9,0.299999999999997,0.00867052023121379,-0.00867052023121379,3.1,0.299999999999997,1945,19,0,5,19,19,2.8,6.8,701,"LUX","Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei","Luxembourg Socialist Workers' Party",3.28947368421053,7,579,"parliament","1964-06-07",36,21,56,390,832,3.48189415041783,3.16767676767677,3.2973396821668,1.09126984126984,0.301405474535591,"2012-10-15 12:08:21",1,0,1,0,1,0,1,0,0,0,0,"Letzebuerger Sozialistesch Arbechterpartei -- Parti Ouvrier Socialiste Luxembourgeois -- Luxemburger Sozialistische Arbeiterpartei","soc","Social democracy",3.94736842105263,1.31578947368421,8.19780701754386,23320,211,1442320,NA,NA,902,6966,NA,11,"LUX.LSAP",3.2660099809265,0,0,0,1,0,579,"LUX.LSAP"
"Luxembourg",1964,1959,"MIP","MIP",6,0,NA,NA,NA,NA,NA,1945,0,0,0,0,0,6,0,1964,0,0,0,0,19,6,6.8,1462,"LUX","Mouvement indépendant populaire","Popular Independent Movement",NA,7,579,"parliament","1964-06-07",6,2,56,390,832,3.48189415041783,3.16767676767677,3.2973396821668,1.09126984126984,0.301405474535591,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Mouvement independant populaire","spec","Special issue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"LUX.MIP",3.2660099809265,0,0,0,1,0,579,"LUX.MIP"
"Luxembourg",1964,1959,"KPL","KPL",12.5,0,NA,NA,NA,NA,NA,1945,10.2,9.1,-1.1,-0.107843137254902,0.107843137254902,2.3,-1.3,1945,19,0,5,19,19,3.4,6.8,151,"LUX","Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg","Communist Party of Luxembourg",NA,7,579,"parliament","1964-06-07",10,5,56,390,832,3.48189415041783,3.16767676767677,3.2973396821668,1.09126984126984,0.301405474535591,"2012-10-15 12:08:21",1,0,0,0,0,0,0,0,0,0,0,"Kommunistesch Partei Letzebuerg -- Parti Communiste Luxembourgeois -- Kommunistische Partei Luxemburg","com","Communist/Socialist",NA,NA,2.6,23220,216,1442220,NA,NA,904,NA,NA,14,"LUX.KPL",3.2660099809265,0,0,0,1,0,579,"LUX.KPL"
"Luxembourg",1969,1964,"CSV","CSV",35.3,0,NA,NA,NA,NA,NA,1945,38,33.3,-4.7,-0.123684210526316,0.123684210526316,-2.7,-5.7,1945,24,0,6,24,24,2,11.85,1234,"LUX","Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei","Christian Social People's Party",6.44736842105263,7,166,"parliament","1968-12-15",38,21,56,579,491,3.45065562456867,3.40130151843818,2.17710723630403,1.09126984126984,0.291316663005198,"2012-10-15 12:08:21",1,1,1,1,1,1,1,0,0,0,0,"Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei","chr","Christian democracy",6.71052631578947,7.5,8.39517543859649,23520,210,1442520,NA,NA,901,6886,NA,3,"LUX.CSV",3.48189415041783,0,NA,NA,NA,NA,166,"LUX.CSV"
